"COUNTRY","Country","SECTOR","Sector","PRICE","Price","BIOEMS","Coverage","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"HUN","Hungary","RESCOM","Residential & commercial","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.777748107910156,,
"HUN","Hungary","ELEC","Electricity","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","ELEC","Electricity","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","ELEC","Electricity","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","ALL","All sectors","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",23.6683349609375,,
"HUN","Hungary","ALL","All sectors","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",27.4663619995117,,
"HUN","Hungary","ALL","All sectors","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",29.8684234619141,,
"HUN","Hungary","ROAD","Road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",99.9743275716901,,
"HUN","Hungary","ROAD","Road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",100,,
"HUN","Hungary","ROAD","Road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"HUN","Hungary","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.90228271484375,,
"HUN","Hungary","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",3.77497863769531,,
"HUN","Hungary","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",4.72605895996094,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.234367370605469,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",20.3499145507812,,
"HUN","Hungary","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0.179611206054688,,
"HUN","Hungary","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.668487548828125,,
"HUN","Hungary","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.777748107910156,,
"HUN","Hungary","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","ALL","All sectors","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",23.5320053100586,,
"HUN","Hungary","ALL","All sectors","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",27.4658660888672,,
"HUN","Hungary","ALL","All sectors","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",29.2970504760742,,
"HUN","Hungary","ROAD","Road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",99.3781893253326,,
"HUN","Hungary","ROAD","Road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",100,,
"HUN","Hungary","ROAD","Road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",99.828810736537,,
"HUN","Hungary","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.90228271484375,,
"HUN","Hungary","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",3.77330780029297,,
"HUN","Hungary","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",4.72605895996094,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.234367370605469,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",3.16571044921875,,
"HUN","Hungary","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0.179611206054688,,
"HUN","Hungary","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.668487548828125,,
"HUN","Hungary","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.777748107910156,,
"HUN","Hungary","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","ALL","All sectors","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",23.5320053100586,,
"HUN","Hungary","ALL","All sectors","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",27.2906188964844,,
"HUN","Hungary","ALL","All sectors","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",29.0737609863281,,
"HUN","Hungary","ROAD","Road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",99.3781893253326,,
"HUN","Hungary","ROAD","Road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",99.3308863043785,,
"HUN","Hungary","ROAD","Road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",99.3695509433746,,
"HUN","Hungary","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.90228271484375,,
"HUN","Hungary","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",3.77330780029297,,
"HUN","Hungary","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",4.72605895996094,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.234367370605469,,
"HUN","Hungary","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"HUN","Hungary","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0.179611206054688,,
"HUN","Hungary","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.668487548828125,,
"HUN","Hungary","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.777748107910156,,
"HUN","Hungary","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"HUN","Hungary","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"HUN","Hungary","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
